ElementID,0544
ElementID,0597
ElementID,1390
ElementID,1204
ElementID,0787
ElementID,0788
ElementID,0404
ElementID,A405
ElementID,9897
ElementID,9896
ElementID,1543
ElementID,0219
ElementID,1554
ElementID,0184
ElementID,1429
ElementID,1139
ElementID,1266
ElementID,0740
ElementID,0741
ElementID,1144
ElementID,0706
ElementID,1400
ElementID,1488
ElementID,1489
ElementID,1490
ElementID,0617
ElementID,0626
ElementID,0627
ElementID,0538
ElementID,0557
ElementID,0540
ElementID,0541
ElementID,0555
ElementID,0550
ElementID,0551
ElementID,0552
ElementID,0553
ElementID,0831
ElementID,0548
ElementID,0536
ElementID,0539
ElementID,0833
ElementID,0838
ElementID,1300
ElementID,1195
ElementID,0605
ElementID,1078
ElementID,1074
ElementID,0061
ElementID,1213
ElementID,1197
ElementID,0638
ElementID,0694
ElementID,0634
ElementID,1267
ElementID,0334
ElementID,0335
ElementID,0054
ElementID,1153
ElementID,0475
ElementID,0543
ElementID,0927
ElementID,0442
ElementID,1273
ElementID,1224
ElementID,1202
ElementID,0680
ElementID,0681
ElementID,0783
ElementID,1070
ElementID,0356
ElementID,0810
ElementID,1770
ElementID,1766
ElementID,1767
ElementID,1768
ElementID,0023
ElementID,0080
ElementID,0225
ElementID,0407
ElementID,0408
ElementID,0409
ElementID,0410
ElementID,0411
ElementID,0311
ElementID,0312
ElementID,0729
ElementID,0189
ElementID,0422
ElementID,0945
ElementID,0381
ElementID,0445
ElementID,0438
ElementID,0287
ElementID,0766
ElementID,1727
ElementID,0288
ElementID,0420
ElementID,0003
ElementID,0333
ElementID,0282
ElementID,0283
ElementID,0370
ElementID,0398
ElementID,1522
ElementID,0439
ElementID,0440
ElementID,0291
ElementID,1523
ElementID,1292
ElementID,0395
ElementID,0423
ElementID,0341
ElementID,0769
ElementID,0359
ElementID,0340
ElementID,0331
ElementID,0378
ElementID,0770
ElementID,0677
ElementID,1230
ElementID,0424
ElementID,0472
ElementID,1113
ElementID,0358
ElementID,0237
ElementID,0383
ElementID,0351
ElementID,0446
ElementID,0386
ElementID,0362
ElementID,0391
ElementID,0390
ElementID,0343
ElementID,0342
ElementID,0434
ElementID,0290
ElementID,0292
ElementID,1520
ElementID,0315
ElementID,0317
ElementID,0201
ElementID,0073
ElementID,1521
ElementID,0416
ElementID,0876
ElementID,0878
ElementID,0570
ElementID,0418
ElementID,0419
ElementID,0421
ElementID,0614
ElementID,0167
ElementID,0571
ElementID,0232
ElementID,0572
ElementID,0060
ElementID,0473
ElementID,0441
ElementID,0881
ElementID,0366
ElementID,0443
ElementID,0399
ElementID,0400
ElementID,0861
ElementID,0860
ElementID,0862
ElementID,0871
ElementID,0872
ElementID,0873
ElementID,0323
ElementID,0625
ElementID,0204
ElementID,0773
ElementID,0768
ElementID,0879
ElementID,0880
ElementID,0258
ElementID,0857
ElementID,0858
ElementID,0444
ElementID,0339
ElementID,0828
ElementID,0361
ElementID,0865
ElementID,0866
ElementID,0867
ElementID,0868
ElementID,0869
ElementID,0870
ElementID,1278
ElementID,0739
ElementID,1603
ElementID,1313
ElementID,1395
ElementID,1396
ElementID,0752
ElementID,1260
ElementID,1261
ElementID,1370
ElementID,0142
ElementID,0124
ElementID,0455
ElementID,0699
ElementID,0062
ElementID,0064
ElementID,0063
ElementID,0200
ElementID,0077
ElementID,1526
ElementID,1527
ElementID,1205
ElementID,1209
ElementID,1211
ElementID,0670
ElementID,0293
ElementID,1275
ElementID,1576
ElementID,0899
ElementID,1276
ElementID,1277
ElementID,1307
ElementID,0953
ElementID,1086
ElementID,1713
ElementID,0254
ElementID,0274
ElementID,0153
ElementID,0241
ElementID,0242
ElementID,0240
ElementID,0406
ElementID,1473
ElementID,0628
ElementID,0734
ElementID,0735
ElementID,0736
ElementID,1212
ElementID,0679
ElementID,0567
ElementID,0845
ElementID,0712
ElementID,0730
ElementID,0814
ElementID,0851
ElementID,0855
ElementID,0863
ElementID,0864
ElementID,0874
ElementID,1215
ElementID,0I16
ElementID,0I12
ElementID,1678
ElementID,1100
ElementID,1679
ElementID,0761
ElementID,9921
ElementID,1588
ElementID,1214
ElementID,9919
ElementID,9915
ElementID,9726
ElementID,9911
ElementID,9905
ElementID,9906
ElementID,9908
ElementID,9337
ElementID,9920
ElementID,0967
ElementID,0074
ElementID,0I44
ElementID,0I45
ElementID,0I46
ElementID,0I47
ElementID,0I48
ElementID,0I49
ElementID,0I50
ElementID,0I51
ElementID,0I52
ElementID,0I53
ElementID,0I54
ElementID,0I55
ElementID,0I61
ElementID,0I64
ElementID,0620
ElementID,0621
ElementID,0618
ElementID,1476
ElementID,1065
ElementID,0485
ElementID,0701
ElementID,1216
ElementID,1218
ElementID,0I58
ElementID,0I59
ElementID,0I60
ElementID,0I62
ElementID,0I63
ElementID,1487
ElementID,0190
ElementID,0I01
ElementID,0I02
ElementID,0I03
ElementID,0662
ElementID,1629
ElementID,0703
ElementID,0604
ElementID,1633
ElementID,0261
ElementID,0286
ElementID,1561
ElementID,0449
ElementID,1333
ElementID,0533
ElementID,0534
ElementID,1254
ElementID,1460
ElementID,1107
ElementID,1104
ElementID,1701
ElementID,1219
ElementID,1220
ElementID,1165
ElementID,0547
ElementID,1550
ElementID,1376
ElementID,0I04
ElementID,0I05
ElementID,0I06
ElementID,0I07
ElementID,0I08
ElementID,0I09
ElementID,0I65
ElementID,0I11
ElementID,0I13
ElementID,0I14
ElementID,0I15
ElementID,0607
ElementID,0371
ElementID,0388
ElementID,0389
ElementID,0765
ElementID,1560
ElementID,0220
ElementID,0211
ElementID,0458
ElementID,0191
ElementID,0117
ElementID,0120
ElementID,0039
ElementID,0016
ElementID,0171
ElementID,0087
ElementID,0088
ElementID,0595
ElementID,0168
ElementID,0172
ElementID,0169
ElementID,0148
ElementID,0021
ElementID,1664
ElementID,0276
ElementID,0372
ElementID,1578
ElementID,1589
ElementID,0170
ElementID,0173
ElementID,0046
ElementID,0119
ElementID,0227
ElementID,0294
ElementID,0295
ElementID,0345
ElementID,0806
ElementID,0807
ElementID,1585
ElementID,0215
ElementID,0277
ElementID,0218
ElementID,1577
ElementID,0808
ElementID,0809
ElementID,1023
ElementID,0267
ElementID,0224
ElementID,0984
ElementID,0985
ElementID,0238
ElementID,0230
ElementID,0271
ElementID,0805
ElementID,0986
ElementID,0272
ElementID,0273
ElementID,0759
ElementID,1081
ElementID,1085
ElementID,1101
ElementID,1093
ElementID,1076
ElementID,1103
ElementID,1080
ElementID,1632
ElementID,1630
ElementID,1631
ElementID,1079
ElementID,1082
ElementID,1680
ElementID,0758
ElementID,0760
ElementID,0665
ElementID,1375
ElementID,0983
ElementID,0222
ElementID,1466
ElementID,1465
ElementID,0708
ElementID,1303
ElementID,1379
ElementID,0250
ElementID,0014
ElementID,0581
ElementID,0601
ElementID,0602
ElementID,0603
ElementID,0580
ElementID,0138
ElementID,0137
ElementID,0136
ElementID,0032
ElementID,1428
ElementID,0256
ElementID,0897
ElementID,0393
ElementID,0599
ElementID,0582
ElementID,0600
ElementID,0392
ElementID,1497
ElementID,0132
ElementID,9955
ElementID,9865
ElementID,9954
ElementID,1393
ElementID,1661
ElementID,1097
ElementID,1102
ElementID,0197
ElementID,0348
ElementID,0931
ElementID,0932
ElementID,1304
ElementID,1595
ElementID,1596
ElementID,1579
ElementID,0196
ElementID,1654
ElementID,1472
ElementID,0821
ElementID,9951
ElementID,0363
ElementID,1551
ElementID,0934
ElementID,0829
ElementID,0102
ElementID,0981
ElementID,0974
ElementID,0737
ElementID,0935
ElementID,0936
ElementID,1373
ElementID,1099
ElementID,1656
ElementID,1105
ElementID,1098
ElementID,1657
ElementID,1720
ElementID,1171
ElementID,1297
ElementID,1626
ElementID,1655
ElementID,1280
ElementID,0165
ElementID,0820
ElementID,1715
ElementID,1702
ElementID,0233
ElementID,0203
ElementID,0216
ElementID,0643
ElementID,0644
ElementID,0205
ElementID,0319
ElementID,0231
ElementID,0887
ElementID,1106
ElementID,0811
ElementID,0647
ElementID,1694
ElementID,1691
ElementID,0109
ElementID,0111
ElementID,0521
ElementID,1042
ElementID,1043
ElementID,1044
ElementID,1045
ElementID,1046
ElementID,1047
ElementID,1024
ElementID,1025
ElementID,1026
ElementID,1030
ElementID,1031
ElementID,1378
ElementID,0888
ElementID,1035
ElementID,1036
ElementID,1037
ElementID,1038
ElementID,1039
ElementID,1692
ElementID,1693
ElementID,1135
ElementID,1155
ElementID,1041
ElementID,1690
ElementID,0110
ElementID,0883
ElementID,0884
ElementID,0885
ElementID,0384
ElementID,0385
ElementID,1699
ElementID,0817
ElementID,0959
ElementID,1172
ElementID,1225
ElementID,1401
ElementID,1296
ElementID,1071
ElementID,0963
ElementID,0754
ElementID,0349
ElementID,0753
ElementID,1077
ElementID,1090
ElementID,1188
ElementID,0689
ElementID,1496
ElementID,0436
ElementID,0930
ElementID,0965
ElementID,0660
ElementID,0629
ElementID,0012
ElementID,0263
ElementID,0001
ElementID,1494
ElementID,1229
ElementID,1233
ElementID,1234
ElementID,0682
ElementID,0493
ElementID,1221
ElementID,1222
ElementID,1223
ElementID,0746
ElementID,0745
ElementID,0826
ElementID,1763
ElementID,0486
ElementID,0704
ElementID,1525
ElementID,1685
ElementID,1688
ElementID,1231
ElementID,0939
ElementID,0940
ElementID,0943
ElementID,0944
ElementID,1719
ElementID,0955
ElementID,0956
ElementID,1721
ElementID,0757
ElementID,0033
ElementID,0853
ElementID,0192
ElementID,0631
ElementID,0637
ElementID,0856
ElementID,0500
ElementID,0630
ElementID,0633
ElementID,1413
ElementID,0664
ElementID,0667
ElementID,1294
ElementID,0795
ElementID,0796
ElementID,1075
ElementID,0005
ElementID,0004
ElementID,0742
ElementID,1431
ElementID,0666
ElementID,1228
ElementID,0663
ElementID,0859
ElementID,0632
ElementID,1293
ElementID,0726
ElementID,0448
ElementID,0815
ElementID,0816
ElementID,1609
ElementID,1226
ElementID,1397
ElementID,1398
ElementID,1706
ElementID,1083
ElementID,0611
ElementID,1295
ElementID,0151
ElementID,3225
ElementID,3055
ElementID,3224
ElementID,7431
ElementID,7433
ElementID,7434
ElementID,9419
ElementID,4465
ElementID,5463
ElementID,5189
ElementID,4471
ElementID,1227
ElementID,7161
ElementID,7160
ElementID,3239
ElementID,9213
ElementID,4183
ElementID,9051
ElementID,9049
ElementID,9048
ElementID,3039
ElementID,4043
ElementID,5394
ElementID,5393
ElementID,4295
ElementID,4294
ElementID,5007
ElementID,5006
ElementID,5105
ElementID,5104
ElementID,9017
ElementID,9021
ElementID,9020
ElementID,9019
ElementID,9018
ElementID,9280
ElementID,9282
ElementID,9045
ElementID,9047
ElementID,3279
ElementID,4487
ElementID,4383
ElementID,4463
ElementID,7111
ElementID,7110
ElementID,4505
ElementID,4507
ElementID,4509
ElementID,7059
ElementID,6313
ElementID,6321
ElementID,6155
ElementID,6154
ElementID,7037
ElementID,7036
ElementID,4051
ElementID,7001
ElementID,7007
ElementID,7006
ElementID,9150
ElementID,9436
ElementID,9146
ElementID,1507
ElementID,4513
ElementID,3453
ElementID,1060
ElementID,1312
ElementID,6069
ElementID,6066
ElementID,6411
ElementID,7505
ElementID,7504
ElementID,7507
ElementID,7506
ElementID,3148
ElementID,3155
ElementID,5047
ElementID,5049
ElementID,5048
ElementID,4403
ElementID,4401
ElementID,4400
ElementID,5243
ElementID,5242
ElementID,5275
ElementID,5237
ElementID,4215
ElementID,4237
ElementID,7164
ElementID,7166
ElementID,7075
ElementID,4437
ElementID,6348
ElementID,5402
ElementID,6341
ElementID,7493
ElementID,7501
ElementID,7500
ElementID,7503
ElementID,7502
ElementID,7509
ElementID,7508
ElementID,9023
ElementID,9025
ElementID,4519
ElementID,8273
ElementID,8351
ElementID,8078
ElementID,8092
ElementID,7124
ElementID,7088
ElementID,7106
ElementID,8339
ElementID,4457
ElementID,1001
ElementID,1000
ElementID,7240
ElementID,3153
ElementID,7512
ElementID,7515
ElementID,9169
ElementID,6174
ElementID,6085
ElementID,3434
ElementID,3432
ElementID,3436
ElementID,3207
ElementID,9432
ElementID,7405
ElementID,4405
ElementID,9501
ElementID,7402
ElementID,9502
ElementID,4440
ElementID,9505
ElementID,9507
ElementID,9509
ElementID,1050
ElementID,9510
ElementID,4451
ElementID,4453
ElementID,4441
ElementID,7065
ElementID,7064
ElementID,7233
ElementID,7224
ElementID,7297
ElementID,7299
ElementID,6176
ElementID,9829
ElementID,9830
ElementID,9828
ElementID,4079
ElementID,4078
ElementID,7419
ElementID,7418
ElementID,7173
ElementID,7171
ElementID,7140
ElementID,7143
ElementID,4497
ElementID,4495
ElementID,4153
ElementID,4149
ElementID,9614
ElementID,4473
ElementID,4472
ElementID,4151
ElementID,4150
ElementID,3289
ElementID,3311
ElementID,3310
ElementID,7077
ElementID,7081
ElementID,7009
ElementID,7008
ElementID,7383
ElementID,5013
ElementID,9916
ElementID,9913
ElementID,9914
ElementID,3455
ElementID,3452
ElementID,5495
ElementID,7083
ElementID,3227
ElementID,3223
ElementID,3222
ElementID,7293
ElementID,3496
ElementID,5025
ElementID,5004
ElementID,6345
ElementID,6343
ElementID,1058
ElementID,3228
ElementID,3251
ElementID,3493
ElementID,3293
ElementID,3292
ElementID,7073
ElementID,8395
ElementID,8393
ElementID,4439
ElementID,4431
ElementID,4461
ElementID,4435
ElementID,9443
ElementID,7459
ElementID,7458
ElementID,9445
ElementID,9444
ElementID,9447
ElementID,9446
ElementID,4521
ElementID,4522
ElementID,5245
ElementID,5482
ElementID,5249
ElementID,4233
ElementID,7102
ElementID,7361
ElementID,8364
ElementID,8410
ElementID,8126
ElementID,8158
ElementID,8186
ElementID,8246
ElementID,8255
ElementID,8179
ElementID,8211
ElementID,8461
ElementID,6083
ElementID,6082
ElementID,1159
ElementID,2005
ElementID,2380
ElementID,2379
ElementID,6178
ElementID,9026
ElementID,9031
ElementID,4447
ElementID,1508
ElementID,1516
ElementID,1503
ElementID,1502
ElementID,9450
ElementID,0405
ElementID,9153
ElementID,9155
ElementID,9156
ElementID,9158
ElementID,9161
ElementID,6432
ElementID,9162
ElementID,9453
ElementID,9285
ElementID,8155
ElementID,8154
ElementID,8077
ElementID,8249
ElementID,8169
ElementID,6350
ElementID,6353
ElementID,9321
ElementID,1049
ElementID,1052
ElementID,9166
ElementID,9635
ElementID,9637
ElementID,9636
ElementID,9171
ElementID,9170
ElementID,9173
ElementID,9172
ElementID,3194
ElementID,3035
ElementID,3192
ElementID,3433
ElementID,7364
ElementID,7187
ElementID,8323
ElementID,9415
ElementID,9411
ElementID,9417
ElementID,9353
ElementID,6029
ElementID,6000
ElementID,6002
ElementID,6096
ElementID,9164
ElementID,7495
ElementID,9633
ElementID,9615
ElementID,9617
ElementID,3036
ElementID,4501
ElementID,7491
ElementID,4499
ElementID,4503
ElementID,4511
ElementID,4510
ElementID,9901
ElementID,9902
ElementID,9903
ElementID,9904
ElementID,3233
ElementID,3232
ElementID,5479
ElementID,6311
ElementID,6314
ElementID,9143
ElementID,9142
ElementID,3005
ElementID,3009
ElementID,7511
ElementID,3499
ElementID,3479
ElementID,3478
ElementID,3483
ElementID,3403
ElementID,3397
ElementID,3405
ElementID,3398
ElementID,3401
ElementID,3295
ElementID,8025
ElementID,4494
ElementID,9616
ElementID,5027
ElementID,5030
ElementID,5039
ElementID,3301
ElementID,3285
ElementID,6162
ElementID,6152
ElementID,7449
ElementID,7451
ElementID,7450
ElementID,7453
ElementID,7452
ElementID,7455
ElementID,7457
ElementID,7456
ElementID,3124
ElementID,3045
ElementID,3042
ElementID,3164
ElementID,3229
ElementID,3482
ElementID,2023
ElementID,2119
ElementID,2118
ElementID,5379
ElementID,5389
ElementID,5388
ElementID,4347
ElementID,8024
ElementID,7186
ElementID,7191
ElementID,7190
ElementID,5125
ElementID,5118
ElementID,5375
ElementID,5387
ElementID,5284
ElementID,5213
ElementID,4071
ElementID,4073
ElementID,4072
ElementID,4075
ElementID,4074
ElementID,4407
ElementID,7039
ElementID,6071
ElementID,6072
ElementID,6063
ElementID,6060
ElementID,9037
ElementID,9007
ElementID,9006
ElementID,6064
ElementID,4221
ElementID,7295
ElementID,7294
ElementID,9141
ElementID,1156
ElementID,1170
ElementID,4475
ElementID,4474
ElementID,6167
ElementID,7179
ElementID,7177
ElementID,7176
ElementID,6087
ElementID,6077
ElementID,7045
ElementID,7047
ElementID,3237
ElementID,3236
ElementID,4035
ElementID,4037
ElementID,4036
ElementID,4279
ElementID,4277
ElementID,4276
ElementID,2475
ElementID,2009
ElementID,2151
ElementID,2152
ElementID,4057
ElementID,4056
ElementID,4345
ElementID,4344
ElementID,6410
ElementID,6079
ElementID,5419
ElementID,5420
ElementID,5315
ElementID,5314
ElementID,4017
ElementID,4493
ElementID,2013
ElementID,2015
ElementID,2017
ElementID,7497
ElementID,4038
ElementID,8260
ElementID,7168
ElementID,3079
ElementID,3083
ElementID,3082
ElementID,6074
ElementID,6173
ElementID,9012
ElementID,9013
ElementID,9853
ElementID,9854
ElementID,9907
ElementID,9940
ElementID,9909
ElementID,9944
ElementID,9817
ElementID,9956
ElementID,9848
ElementID,9835
ElementID,5283
ElementID,5153
ElementID,5152
ElementID,5289
ElementID,5286
ElementID,5279
ElementID,5278
ElementID,5273
ElementID,5305
ElementID,3446
ElementID,5307
ElementID,8023
ElementID,8022
ElementID,7357
ElementID,7188
ElementID,4425
ElementID,4424
ElementID,8335
ElementID,8334
ElementID,8332
ElementID,8341
ElementID,6245
ElementID,6246
ElementID,4055
ElementID,4053
ElementID,4052
ElementID,8213
ElementID,8212
ElementID,8453
ElementID,7175
ElementID,4065
ElementID,7273
ElementID,4219
ElementID,7085
ElementID,0085
ElementID,0104
ElementID,0048
ElementID,0044
ElementID,0135
ElementID,0813
ElementID,0096
ElementID,UNA1
ElementID,UNA2
ElementID,UNA3
ElementID,UNA4
ElementID,UNA5
ElementID,UNA6
ElementID,0010
ElementID,0017
ElementID,0025
ElementID,0029
ElementID,A007
ElementID,9308
ElementID,9303
ElementID,9302
ElementID,4517
ElementID,4525
ElementID,4046
ElementID,4044
ElementID,4039
ElementID,6331
ElementID,9421
ElementID,6426
ElementID,6428
ElementID,9015
ElementID,4404
ElementID,8051
ElementID,8028
ElementID,8067
ElementID,8066
ElementID,8178
ElementID,3127
ElementID,3126
ElementID,8101
ElementID,8457
ElementID,8459
ElementID,7130
ElementID,8281
ElementID,4415
ElementID,4416
ElementID,4419
ElementID,3077
ElementID,0052
ElementID,U051
ElementID,0057
ElementID,0031
ElementID,0038
ElementID,0051
ElementID,0068
ElementID,0070
ElementID,0036
ElementID,1518
ElementID,1505
ElementID,3299
ElementID,3131
ElementID,3475
ElementID,3477
ElementID,3286
ElementID,0402
ElementID,0403
ElementID,A142
ElementID,A124
ElementID,0130
ElementID,0300
ElementID,0320
ElementID,0325
ElementID,0314
ElementID,0747
ElementID,0635
ElementID,1168
ElementID,1180
ElementID,1181
ElementID,0281
ElementID,1244
ElementID,0837
ElementID,0377
ElementID,1245
ElementID,1246
ElementID,1387
ElementID,0535
ElementID,0590
ElementID,0585
ElementID,1621
ElementID,1432
ElementID,1574
ElementID,1575
ElementID,1434
ElementID,1435
ElementID,1436
ElementID,1443
ElementID,1437
ElementID,1438
ElementID,0163
ElementID,1301
ElementID,0496
ElementID,1732
ElementID,1158
ElementID,0497
ElementID,0950
ElementID,0558
ElementID,1658
ElementID,1140
ElementID,0537
ElementID,0545
ElementID,0574
ElementID,1439
ElementID,1442
ElementID,0969
ElementID,0970
ElementID,0972
ElementID,0484
ElementID,1241
ElementID,1240
ElementID,0413
ElementID,0125
ElementID,0982
ElementID,0210
