SegmentID,RDM
SegmentID,RMR
SegmentID,TXP
SegmentID,DED
SegmentID,AVA
SegmentID,TSU
SegmentID,FIR
SegmentID,G53
SegmentID,PEN
SegmentID,SCD
SegmentID,SAL
SegmentID,BOS
SegmentID,ATN
SegmentID,PYD
SegmentID,RYL
SegmentID,ADJ
SegmentID,SER
SegmentID,DEP
SegmentID,BAT
SegmentID,RIC
SegmentID,BAU
SegmentID,PCR
SegmentID,BFR
SegmentID,XPO
SegmentID,CSH
SegmentID,TD3
SegmentID,TD4
SegmentID,PRS
SegmentID,ATH
SegmentID,FST
SegmentID,SDP
SegmentID,SHP
SegmentID,CTB
SegmentID,G55
SegmentID,G54
SegmentID,TRT
SegmentID,TRD
SegmentID,G36
SegmentID,G43
SegmentID,G26
SegmentID,G40
SegmentID,G93
SegmentID,G39
SegmentID,PKL
SegmentID,LFG
SegmentID,BCT
SegmentID,CRD
SegmentID,CAI
SegmentID,CIV
SegmentID,IDC
SegmentID,COB
SegmentID,LC
SegmentID,FSA
SegmentID,RP
SegmentID,TS3
SegmentID,TS2
SegmentID,CAS
SegmentID,RAS
SegmentID,MIA
SegmentID,PLB
SegmentID,BCO
SegmentID,CLM
SegmentID,DN1
SegmentID,DSB
SegmentID,UR
SegmentID,CR3
SegmentID,HCP
SegmentID,OI
SegmentID,FRM
SegmentID,DIS
SegmentID,RRA
SegmentID,ADV
SegmentID,RDT
SegmentID,ICM
SegmentID,HLH
SegmentID,SV4
SegmentID,SV5
SegmentID,SV6
SegmentID,SV7
SegmentID,PS1
SegmentID,SVD
SegmentID,BCS
SegmentID,DLV
SegmentID,CFT
SegmentID,BQT
SegmentID,IT8
SegmentID,PSD
SegmentID,SPS
SegmentID,CSS
SegmentID,NCA
SegmentID,BQR
SegmentID,CST
SegmentID,CSF
SegmentID,BNR
SegmentID,NCD
SegmentID,CPR
SegmentID,BAA
SegmentID,SII
SegmentID,PAD
SegmentID,BPA
SegmentID,BMS
SegmentID,BEG
SegmentID,BLS
SegmentID,BIA
SegmentID,MSS
SegmentID,BRC
SegmentID,XQ
SegmentID,ZA
SegmentID,BAK
SegmentID,ACK
SegmentID,BSN
SegmentID,LP
SegmentID,AXL
SegmentID,LHE
SegmentID,G95
SegmentID,BDD
SegmentID,G07
SegmentID,Q8
SegmentID,CLD
SegmentID,ETD
SegmentID,BSS
SegmentID,JIT
SegmentID,BTR
SegmentID,LH
SegmentID,P2
SegmentID,BCH
SegmentID,POC
SegmentID,BRA
SegmentID,TSP
SegmentID,E01
SegmentID,DMI
SegmentID,E03
SegmentID,E10
SegmentID,E13
SegmentID,E20
SegmentID,E22
SegmentID,E24
SegmentID,E41
SegmentID,E30
SegmentID,DAI
SegmentID,BCA
SegmentID,OQS
SegmentID,BPT
SegmentID,PTD
SegmentID,E34
SegmentID,DDI
SegmentID,E40
SegmentID,BSI
SegmentID,BSR
SegmentID,ISR
SegmentID,G50
SegmentID,G23
SegmentID,G72
SegmentID,G73
SegmentID,G68
SegmentID,G70
SegmentID,G76
SegmentID,G92
SegmentID,G46
SegmentID,G28
SegmentID,G22
SegmentID,G01
SegmentID,G25
SegmentID,G17
SegmentID,G19
SegmentID,G31
SegmentID,G33
SegmentID,G48
SegmentID,G49
SegmentID,BMA
SegmentID,G11
SegmentID,G12
SegmentID,G14
SegmentID,G15
SegmentID,G51
SegmentID,G24
SegmentID,PAS
SegmentID,BFS
SegmentID,PRJ
SegmentID,G21
SegmentID,G91
SegmentID,BMP
SegmentID,G13
SegmentID,G18
SegmentID,G29
SegmentID,G30
SegmentID,RDI
SegmentID,G37
SegmentID,G35
SegmentID,G42
SegmentID,G94
SegmentID,G45
SegmentID,FX6
SegmentID,FX7
SegmentID,FX3
SegmentID,FU3
SegmentID,FU4
SegmentID,FU5
SegmentID,FU1
SegmentID,FU2
SegmentID,FX4
SegmentID,ECS
SegmentID,FX5
SegmentID,RCR
SegmentID,G82
SegmentID,G83
SegmentID,F11
SegmentID,F14
SegmentID,BIX
SegmentID,TI
SegmentID,W05
SegmentID,W66
SegmentID,W01
SegmentID,W20
SegmentID,W07
SegmentID,W13
SegmentID,W14
SegmentID,W06
SegmentID,W27
SegmentID,W28
SegmentID,W10
SegmentID,W12
SegmentID,IK3
SegmentID,IK4
SegmentID,IK5
SegmentID,CTH
SegmentID,PPR
SegmentID,TBP
SegmentID,CPL
SegmentID,PSG
SegmentID,CPI
SegmentID,SEF
SegmentID,FX2
SegmentID,G84
SegmentID,G85
SegmentID,G87
SegmentID,G88
SegmentID,G89
SegmentID,ID1
SegmentID,ID2
SegmentID,ID3
SegmentID,F01
SegmentID,F02
SegmentID,F05
SegmentID,F09
SegmentID,F04
SegmentID,F6X
SegmentID,F12
SegmentID,F07
SegmentID,F10
SegmentID,W76
SegmentID,W04
SegmentID,W03
SegmentID,W17
SegmentID,W08
SegmentID,W18
SegmentID,G08
SegmentID,W15
SegmentID,W19
SegmentID,SPE
SegmentID,APE
SegmentID,S4A
SegmentID,SVA
SegmentID,CAV
SegmentID,CPT
SegmentID,EQN
SegmentID,PCD
SegmentID,GDS
SegmentID,DIM
SegmentID,TMP
SegmentID,RNG
SegmentID,EQA
SegmentID,DGS
SegmentID,GOR
SegmentID,TSR
SegmentID,HAN
SegmentID,PNA
SegmentID,ADR
SegmentID,RCS
SegmentID,ATT
SegmentID,GIR
SegmentID,ORI
SegmentID,TOD
SegmentID,PAC
SegmentID,PCI
SegmentID,GIN
SegmentID,ALI
SegmentID,AJT
SegmentID,UNS
SegmentID,SEL
SegmentID,PIA
SegmentID,COD
SegmentID,SGP
SegmentID,FCA
SegmentID,INP
SegmentID,DLI
SegmentID,BII
SegmentID,ARD
SegmentID,AGR
SegmentID,IMD
SegmentID,ALC
SegmentID,UCI
SegmentID,UCM
SegmentID,UCD
SegmentID,UCF
SegmentID,COT
SegmentID,CNI
SegmentID,TPL
SegmentID,DMS
SegmentID,QVR
SegmentID,GPO
SegmentID,HYN
SegmentID,EVE
SegmentID,IFD
SegmentID,SCC
SegmentID,CPS
SegmentID,DLM
SegmentID,IRQ
SegmentID,DII
SegmentID,SGU
SegmentID,GRU
SegmentID,SEG
SegmentID,ELU
SegmentID,FNT
SegmentID,CMP
SegmentID,ELM
SegmentID,CDV
SegmentID,ICD
SegmentID,RJL
SegmentID,VLI
SegmentID,NAT
SegmentID,APP
SegmentID,PGI
SegmentID,TCC
SegmentID,RSL
SegmentID,QRS
SegmentID,IDE
SegmentID,PCC
SegmentID,ROD
SegmentID,DFN
SegmentID,EDT
SegmentID,DRD
SegmentID,LAN
SegmentID,FOR
SegmentID,FSQ
SegmentID,MEM
SegmentID,PTY
SegmentID,UGH
SegmentID,UGT
SegmentID,IHC
SegmentID,QUA
SegmentID,CIN
SegmentID,DSG
SegmentID,MTD
SegmentID,STG
SegmentID,TRU
SegmentID,CCD
SegmentID,CLA
SegmentID,BAS
SegmentID,DSI
SegmentID,SFI
SegmentID,PLH
SegmentID,VAC
SegmentID,VTR
SegmentID,LDG
SegmentID,BKD
SegmentID,UAI
SegmentID,POL
SegmentID,PLO
SegmentID,PRO
SegmentID,PTR
SegmentID,VHD
SegmentID,VHC
SegmentID,VPR
SegmentID,NCB
SegmentID,CVH
SegmentID,CXS
SegmentID,CXT
SegmentID,GCD
SegmentID,DRI
SegmentID,DTR
SegmentID,FUS
SegmentID,FUT
SegmentID,ENA
SegmentID,ADO
SegmentID,TTR
SegmentID,UTD
SegmentID,DRC
SegmentID,DRL
SegmentID,DRO
SegmentID,DRM
SegmentID,DMT
SegmentID,DRV
SegmentID,DVT
SegmentID,CND
SegmentID,DPR
SegmentID,UAA
SegmentID,UAB
SegmentID,UAC
SegmentID,UAD
SegmentID,UAE
SegmentID,UAF
SegmentID,UAG
SegmentID,UAH
SegmentID,UAJ
SegmentID,UAK
SegmentID,UAL
SegmentID,UAM
SegmentID,UAN
SegmentID,UAO
SegmentID,UAP
SegmentID,SFT
SegmentID,FTT
SegmentID,NCH
SegmentID,NCT
SegmentID,UAQ
SegmentID,VSC
SegmentID,VST
SegmentID,RUF
SegmentID,ENC
SegmentID,ECT
SegmentID,TAT
SegmentID,RUT
SegmentID,VMD
SegmentID,VMT
SegmentID,DTT
SegmentID,P00
SegmentID,P01
SegmentID,P02
SegmentID,P03
SegmentID,P04
SegmentID,P05
SegmentID,P06
SegmentID,P07
SegmentID,P08
SegmentID,P09
SegmentID,P10
SegmentID,P11
SegmentID,P12
SegmentID,P13
SegmentID,P14
SegmentID,P15
SegmentID,P16
SegmentID,P17
SegmentID,P18
SegmentID,P19
SegmentID,P20
SegmentID,P21
SegmentID,P22
SegmentID,P23
SegmentID,P24
SegmentID,P25
SegmentID,P26
SegmentID,P27
SegmentID,P28
SegmentID,P29
SegmentID,P30
SegmentID,P31
SegmentID,P32
SegmentID,P33
SegmentID,P34
SegmentID,P35
SegmentID,P36
SegmentID,P37
SegmentID,P38
SegmentID,P39
SegmentID,P40
SegmentID,P41
SegmentID,P42
SegmentID,P43
SegmentID,P44
SegmentID,P45
SegmentID,P46
SegmentID,P47
SegmentID,P48
SegmentID,P49
SegmentID,P50
SegmentID,P51
SegmentID,P52
SegmentID,P53
SegmentID,P54
SegmentID,P55
SegmentID,P56
SegmentID,P57
SegmentID,P58
SegmentID,P59
SegmentID,P60
SegmentID,P61
SegmentID,P62
SegmentID,P63
SegmentID,P64
SegmentID,P65
SegmentID,P66
SegmentID,P67
SegmentID,P68
SegmentID,P69
SegmentID,P70
SegmentID,P71
SegmentID,P72
SegmentID,P73
SegmentID,P74
SegmentID,P75
SegmentID,P76
SegmentID,P77
SegmentID,P78
SegmentID,P79
SegmentID,P80
SegmentID,P81
SegmentID,P82
SegmentID,P83
SegmentID,P84
SegmentID,P85
SegmentID,P86
SegmentID,P87
SegmentID,P88
SegmentID,P89
SegmentID,P90
SegmentID,P91
SegmentID,P92
SegmentID,P93
SegmentID,P94
SegmentID,P95
SegmentID,P96
SegmentID,P97
SegmentID,P98
SegmentID,P99
SegmentID,ARF
SegmentID,AVD
SegmentID,TYP
SegmentID,SDT
SegmentID,CDT
SegmentID,FIL
SegmentID,AFT
SegmentID,GFT
SegmentID,LST
SegmentID,SFR
SegmentID,SLO
SegmentID,SFP
SegmentID,SFS
SegmentID,RFD
SegmentID,SFX
SegmentID,SFL
SegmentID,DNA
SegmentID,LFT
SegmentID,PFT
SegmentID,PDN
SegmentID,PPT
SegmentID,RSG
SegmentID,SNT
SegmentID,STX
SegmentID,END
SegmentID,UFT
SegmentID,CLO
SegmentID,MOD
SegmentID,BTL
SegmentID,FDT
SegmentID,TTL
SegmentID,VTS
SegmentID,ORD
SegmentID,DIN
SegmentID,OLD
SegmentID,DNC
SegmentID,BIB
SegmentID,MUL
SegmentID,PUB
SegmentID,DNB
SegmentID,OTR
SegmentID,OFT
SegmentID,SON
SegmentID,RDQ
SegmentID,PVD
SegmentID,TEX
SegmentID,ODD
SegmentID,DST
SegmentID,DCD
SegmentID,RNB
SegmentID,DCT
SegmentID,ILO
SegmentID,ACO
